Date,HScode,Name,Country,Type,Value,Weight
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,進口,1044,16603
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,出口,66,33
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,進口,13,31
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,出口,18,40
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印尼,進口,40,214
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印度,進口,4,48
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,美國,進口,2078,10760
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,英國,進口,3,4
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,泰國,出口,50,104
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,烏克蘭,進口,60,552
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,紐西蘭,進口,10,15
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,進口,10,62
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,菲律賓,出口,38,55
2020-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,出口,34,85
2020-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,中國大陸,進口,101,157
2020-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,中國大陸,出口,5,4
2020-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,日本,進口,1604,29720
2020-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,印尼,進口,163,1348
2020-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,其他國家,出口,0,0
2020-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,坦尚尼亞,出口,2,21
2020-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,帛琉,出口,0,1
2020-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,法國,進口,22,42
