Date,HScode,Name,Country,Type,Value,Weight
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,進口,2601.573,62198
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,出口,33.94147,60
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,進口,42.02579,94
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,出口,20.72978,40
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印度,進口,30.07234,240
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,孟加拉,出口,7.76973,40
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,法國,進口,57.2507,214
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,美國,進口,2566.467,12696
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,英國,進口,26.04591,89
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,香港,出口,4.93865,11
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,泰國,出口,65.20918,133
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,進口,44.7625,205
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,出口,17.52123,42
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,荷蘭,進口,7.29789,24
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,菲律賓,出口,37.74771,79
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,進口,6.48002,30
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,出口,277.2255,679
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,新加坡,出口,8.14721,1
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,德國,進口,0.03145,0
2015-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,澳大利亞,進口,23.68668,42
2015-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,中國大陸,進口,196.8544,767
2015-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,日本,進口,1055.552,19838
