Date,HScode,Name,Country,Type,Value,Weight
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,進口,1467,28199
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,出口,45,48
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,巴西,進口,93,312
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,進口,101,349
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,出口,9,20
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印尼,進口,63,339
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印尼,出口,6,17
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印度,進口,8,58
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,法國,進口,58,209
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,美國,進口,1802,7218
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,英國,進口,5,20
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,泰國,出口,66,137
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,烏克蘭,進口,138,1200
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,紐西蘭,進口,13,19
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,進口,40,140
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,出口,26,68
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,菲律賓,出口,48,83
2021-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,出口,185,459
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,中國大陸,進口,37,117
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,日本,進口,1688,29865
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,加拿大,進口,36,16
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,北馬里亞納群島,出口,49,1000
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,印尼,進口,6747,143695
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,印度,出口,1,0
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,其他國家,出口,0,0
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,帛琉,出口,0,1
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,法國,進口,78,147
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,南韓,進口,637,10113
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,美國,出口,5027,96600
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,香港,出口,1271,34400
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,泰國,進口,15,110
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,馬來西亞,進口,35,297
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,馬來西亞,出口,983,23000
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,密克羅尼西亞,出口,3,24
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,荷蘭,進口,33,38
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,菲律賓,出口,1481,38533
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,越南,進口,2774,70141
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,越南,出口,0,0
2021-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,關島,出口,356,7270
2021-01,280410,氫,中國大陸,出口,1,0.004
2021-01,2808,硝酸；磺硝酸,中國大陸,進口,92,190.6
2021-01,2808,硝酸；磺硝酸,中國大陸,出口,469,3077.24
2021-01,2808,硝酸；磺硝酸,日本,進口,66,79.651
2021-01,2808,硝酸；磺硝酸,比利時,進口,72,166.32
2021-01,2808,硝酸；磺硝酸,加拿大,進口,26,0.061
2021-01,2808,硝酸；磺硝酸,法國,進口,1,0.07
2021-01,2808,硝酸；磺硝酸,南韓,進口,72,176.96
2021-01,2808,硝酸；磺硝酸,南韓,出口,19,8.64
2021-01,2808,硝酸；磺硝酸,泰國,進口,32,84
2021-01,2808,硝酸；磺硝酸,馬來西亞,出口,37,21.08
2021-01,2808,硝酸；磺硝酸,新加坡,進口,48,13.44
2021-01,2808,硝酸；磺硝酸,新加坡,出口,84,66.8
