Date,HScode,Name,Country,Type,Value,Weight
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,進口,2118,36337
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,出口,31,16
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,巴西,進口,57,192
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,進口,55,161
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,出口,9,20
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,比利時,進口,0,0
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印尼,進口,23,120
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印度,進口,9,53
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,法國,進口,63,183
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,美國,進口,3516,18475
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,英國,進口,26,166
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,香港,出口,0,0
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,泰國,出口,53,112
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,烏克蘭,進口,27,144
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,進口,834,20483
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,出口,10,22
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,菲律賓,出口,34,69
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,出口,12,28
2019-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,德國,進口,39,110
2019-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,中國大陸,進口,211,439
