Date,HScode,Name,Country,Type,Value,Weight
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,進口,1470,27701
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,出口,13,17
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,巴西,進口,58,208
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,進口,23,41
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,出口,9,20
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印尼,進口,15,75
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印尼,出口,4,23
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印度,進口,26,250
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,法國,進口,29,136
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,美國,進口,2431,11757
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,英國,進口,24,112
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,泰國,出口,30,62
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,進口,17,70
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,出口,25,45
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,菲律賓,出口,9,20
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,進口,4,24
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,出口,10,20
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,德國,進口,0,0
2017-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,澳大利亞,進口,20,40
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,中國大陸,進口,193,514
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,日本,進口,1033,19867
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,北馬里亞納群島,出口,163,3210
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,印尼,進口,134,1102
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,印度,進口,103,140
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,其他國家,出口,0,0
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,波蘭,進口,43,110
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,法國,進口,154,336
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,南韓,進口,959,22048
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,美國,出口,1832,39000
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,香港,出口,584,14000
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,泰國,進口,1956,50666
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,泰國,出口,0,0
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,馬來西亞,進口,3,23
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,馬來西亞,出口,1054,27500
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,馬達加斯加,出口,699,20000
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,密克羅尼西亞,出口,27,270
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,菲律賓,出口,2837,69850
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,越南,進口,3694,95929
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,越南,出口,1,0
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,新加坡,出口,2658,68600
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,模里西斯,出口,825,23600
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,澳大利亞,出口,1199,30000
2017-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,關島,出口,323,6500
2017-01,2808,硝酸；磺硝酸,中國大陸,進口,197,456.03
2017-01,2808,硝酸；磺硝酸,中國大陸,出口,149,84.66
2017-01,2808,硝酸；磺硝酸,日本,進口,190,180.062
2017-01,2808,硝酸；磺硝酸,比利時,進口,76,176.4
2017-01,2808,硝酸；磺硝酸,加拿大,進口,53,0.229
2017-01,2808,硝酸；磺硝酸,南韓,進口,601,2860.398
2017-01,2808,硝酸；磺硝酸,美國,進口,11,0.82
2017-01,2808,硝酸；磺硝酸,美國,出口,16,11
2017-01,2808,硝酸；磺硝酸,英國,進口,0,0.016
2017-01,2808,硝酸；磺硝酸,泰國,出口,77,94.08
2017-01,2808,硝酸；磺硝酸,荷蘭,進口,41,92.8
2017-01,2808,硝酸；磺硝酸,菲律賓,出口,19,42.27
2017-01,2808,硝酸；磺硝酸,新加坡,出口,68,76.145
2017-01,2808,硝酸；磺硝酸,德國,進口,11,1.746
2017-01,2814,無水氨或氨水溶液,千里達及托巴哥,進口,3080,12000
2017-01,2814,無水氨或氨水溶液,中國大陸,出口,267,221.668
2017-01,2814,無水氨或氨水溶液,中華民國,進口,18,13.674
2017-01,2814,無水氨或氨水溶液,日本,進口,34,10
2017-01,2814,無水氨或氨水溶液,比利時,進口,5,8.352
2017-01,2814,無水氨或氨水溶液,以色列,出口,17,13.44
2017-01,2814,無水氨或氨水溶液,伊朗,進口,3011,12758.41
2017-01,2814,無水氨或氨水溶液,印尼,進口,1032,3000
2017-01,2814,無水氨或氨水溶液,印度,出口,8,2.281
2017-01,2814,無水氨或氨水溶液,西班牙,進口,2,0.021
2017-01,2814,無水氨或氨水溶液,沙烏地阿拉伯,進口,3455,13087.68
2017-01,2814,無水氨或氨水溶液,波蘭,進口,13,0.279
2017-01,2814,無水氨或氨水溶液,南韓,進口,0,0.005
2017-01,2814,無水氨或氨水溶液,美國,進口,32,12.329
2017-01,2814,無水氨或氨水溶液,美國,出口,17,13.44
2017-01,2814,無水氨或氨水溶液,英國,進口,0,0.003
2017-01,2814,無水氨或氨水溶液,香港,出口,10,2.7
2017-01,2814,無水氨或氨水溶液,泰國,出口,38,10.08
2017-01,2814,無水氨或氨水溶液,馬來西亞,出口,50,58
2017-01,2814,無水氨或氨水溶液,荷蘭,進口,0,0.007
2017-01,2814,無水氨或氨水溶液,越南,出口,16,10.8
2017-01,2814,無水氨或氨水溶液,新加坡,出口,193,267.044
2017-01,2814,無水氨或氨水溶液,義大利,出口,48,36.96
2017-01,2814,無水氨或氨水溶液,德國,進口,19,0.264
2017-01,2834,亞硝酸鹽；硝酸鹽,中國大陸,進口,180,280.109
2017-01,2834,亞硝酸鹽；硝酸鹽,中國大陸,出口,8,5.25
2017-01,2834,亞硝酸鹽；硝酸鹽,日本,進口,5,0.591
2017-01,2834,亞硝酸鹽；硝酸鹽,以色列,進口,21,21
2017-01,2834,亞硝酸鹽；硝酸鹽,印尼,出口,2,2.5
2017-01,2834,亞硝酸鹽；硝酸鹽,印度,進口,11,20.001
2017-01,2834,亞硝酸鹽；硝酸鹽,西班牙,進口,74,60.533
2017-01,2834,亞硝酸鹽；硝酸鹽,法國,進口,0,0
2017-01,2834,亞硝酸鹽；硝酸鹽,南韓,進口,3,0.027
2017-01,2834,亞硝酸鹽；硝酸鹽,美國,進口,4,0.045
2017-01,2834,亞硝酸鹽；硝酸鹽,英國,進口,0,0.006
2017-01,2834,亞硝酸鹽；硝酸鹽,捷克,進口,0,0
2017-01,2834,亞硝酸鹽；硝酸鹽,荷蘭,進口,18,16.8
2017-01,2834,亞硝酸鹽；硝酸鹽,瑞士,進口,5,0.141
2017-01,2834,亞硝酸鹽；硝酸鹽,德國,進口,154,168.033
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,進口,567,4267
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,出口,39,48
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,巴西,進口,75,3
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,進口,27,47
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,出口,25,56
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印尼,進口,14,75
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印度,進口,8,54
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,法國,進口,16,96
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,美國,進口,2276,11753
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,英國,進口,29,127
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,香港,出口,0,0
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,泰國,出口,58,127
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,紐西蘭,進口,40,63
2017-02,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,進口,39,170
