Date,HScode,Name,Country,Type,Value,Weight
2016-01,29161410,甲基丙烯酸甲酯,中國大陸,進口總值(含復進口),19,20
2016-01,29161410,甲基丙烯酸甲酯,中國大陸,出口總值(含復出口),325,147193
2016-01,29161410,甲基丙烯酸甲酯,中華民國,進口總值(含復進口),45,30400
2016-01,29161410,甲基丙烯酸甲酯,日本,進口總值(含復進口),1333,1018010
2016-01,29161410,甲基丙烯酸甲酯,日本,出口總值(含復出口),24,19750
2016-01,29161410,甲基丙烯酸甲酯,印尼,出口總值(含復出口),520,431490
2016-01,29161410,甲基丙烯酸甲酯,阿拉伯聯合大公國,出口總值(含復出口),20,15200
2016-01,29161410,甲基丙烯酸甲酯,南韓,出口總值(含復出口),1188,901380
2016-01,29161410,甲基丙烯酸甲酯,美國,進口總值(含復進口),1135,742104
2016-01,29161410,甲基丙烯酸甲酯,英國,進口總值(含復進口),33,52
2016-01,29161410,甲基丙烯酸甲酯,香港,出口總值(含復出口),55,42500
2016-01,29161410,甲基丙烯酸甲酯,埃及,出口總值(含復出口),43,30400
2016-01,29161410,甲基丙烯酸甲酯,泰國,出口總值(含復出口),20,15200
2016-01,29161410,甲基丙烯酸甲酯,秘魯,出口總值(含復出口),22,15200
2016-01,29161410,甲基丙烯酸甲酯,馬來西亞,出口總值(含復出口),28,16600
2016-01,29161410,甲基丙烯酸甲酯,菲律賓,出口總值(含復出口),650,509660
2016-01,29161410,甲基丙烯酸甲酯,越南,出口總值(含復出口),1531,1179630
2016-01,29161410,甲基丙烯酸甲酯,新加坡,進口總值(含復進口),4244,3041528
2016-01,29161410,甲基丙烯酸甲酯,澳大利亞,出口總值(含復出口),43,30400
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,中國大陸,出口總值(含復出口),723,868000
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,巴西,出口總值(含復出口),266,312000
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,日本,出口總值(含復出口),200,221000
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,以色列,出口總值(含復出口),67,76000
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,加拿大,出口總值(含復出口),128,160000
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,印尼,出口總值(含復出口),12,13000
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,阿根廷,出口總值(含復出口),17,20000
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,阿曼,出口總值(含復出口),167,179000
2016-01,29173300,鄰苯二甲酸二壬酯或二癸酯,南韓,出口總值(含復出口),193,220000
