Date,HScode,Name,Country,Type,Value,Weight
2019-01,29161410,甲基丙烯酸甲酯,中國大陸,出口總值(含復出口),8169,4389826
2019-01,29161410,甲基丙烯酸甲酯,日本,進口總值(含復進口),1034,486360
2019-01,29161410,甲基丙烯酸甲酯,印尼,出口總值(含復出口),834,395060
2019-01,29161410,甲基丙烯酸甲酯,印度,出口總值(含復出口),34,15200
2019-01,29161410,甲基丙烯酸甲酯,阿拉伯聯合大公國,出口總值(含復出口),67,30400
2019-01,29161410,甲基丙烯酸甲酯,南韓,進口總值(含復進口),452,200000
2019-01,29161410,甲基丙烯酸甲酯,美國,進口總值(含復進口),255,98293
2019-01,29161410,甲基丙烯酸甲酯,美國,出口總值(含復出口),38,15200
2019-01,29161410,甲基丙烯酸甲酯,英國,進口總值(含復進口),0,1
2019-01,29161410,甲基丙烯酸甲酯,泰國,出口總值(含復出口),139,60800
2019-01,29161410,甲基丙烯酸甲酯,秘魯,出口總值(含復出口),105,45600
2019-01,29161410,甲基丙烯酸甲酯,馬來西亞,出口總值(含復出口),149,61668
2019-01,29161410,甲基丙烯酸甲酯,菲律賓,出口總值(含復出口),1048,444840
2019-01,29161410,甲基丙烯酸甲酯,越南,出口總值(含復出口),2513,1117860
2019-01,29161410,甲基丙烯酸甲酯,澳大利亞,出口總值(含復出口),44,19730
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,中國大陸,出口總值(含復出口),1199,1059000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,日本,出口總值(含復出口),547,424000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,加拿大,出口總值(含復出口),149,120000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,印尼,出口總值(含復出口),50,39000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,沙烏地阿拉伯,出口總值(含復出口),30,16000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,阿拉伯聯合大公國,出口總值(含復出口),40,32000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,阿根廷,出口總值(含復出口),51,42000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,阿曼,出口總值(含復出口),145,118000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,美國,進口總值(含復進口),0,0
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,美國,出口總值(含復出口),242,196000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,英國,出口總值(含復出口),29,23000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,香港,出口總值(含復出口),27,21000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,哥斯大黎加,出口總值(含復出口),77,60000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,埃及,出口總值(含復出口),76,61000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,烏克蘭,出口總值(含復出口),51,42000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,秘魯,出口總值(含復出口),44,32000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,馬來西亞,出口總值(含復出口),25,20000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,荷蘭,進口總值(含復進口),0,0
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,斯里蘭卡,出口總值(含復出口),29,24000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,菲律賓,出口總值(含復出口),508,396000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,越南,出口總值(含復出口),341,269000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,新加坡,出口總值(含復出口),26,21000
2019-01,29173300,鄰苯二甲酸二壬酯或二癸酯,墨西哥,出口總值(含復出口),297,228000
2019-01,29321100,四氫?喃,中國大陸,出口總值(含復出口),186,86400
2019-01,29321100,四氫?喃,日本,進口總值(含復進口),0,1
2019-01,29321100,四氫?喃,日本,出口總值(含復出口),803,365990
2019-01,29321100,四氫?喃,比利時,進口總值(含復進口),0,4
2019-01,29321100,四氫?喃,比利時,出口總值(含復出口),32,14400
2019-01,29321100,四氫?喃,以色列,出口總值(含復出口),57,28800
2019-01,29321100,四氫?喃,印度,出口總值(含復出口),1352,673100
2019-01,29321100,四氫?喃,西班牙,進口總值(含復進口),0,4
2019-01,29321100,四氫?喃,南韓,進口總值(含復進口),3,354
2019-01,29321100,四氫?喃,南韓,出口總值(含復出口),288,159010
2019-01,29321100,四氫?喃,美國,進口總值(含復進口),12,1014
2019-01,29321100,四氫?喃,美國,出口總值(含復出口),113,53590
2019-01,29321100,四氫?喃,英國,進口總值(含復進口),0,3
2019-01,29321100,四氫?喃,荷蘭,出口總值(含復出口),97,43200
