Date,HScode,Name,Country,Type,Value,Weight
2021-01,29161410,甲基丙烯酸甲酯,中國大陸,進口總值(含復進口),513,267200
2021-01,29161410,甲基丙烯酸甲酯,中國大陸,出口總值(含復出口),262,158316
2021-01,29161410,甲基丙烯酸甲酯,日本,進口總值(含復進口),5470,3447343
2021-01,29161410,甲基丙烯酸甲酯,印度,出口總值(含復出口),376,200130
2021-01,29161410,甲基丙烯酸甲酯,沙烏地阿拉伯,進口總值(含復進口),1802,1174840
2021-01,29161410,甲基丙烯酸甲酯,孟加拉,出口總值(含復出口),74,39440
2021-01,29161410,甲基丙烯酸甲酯,南韓,進口總值(含復進口),171,100100
2021-01,29161410,甲基丙烯酸甲酯,美國,進口總值(含復進口),1,29
2021-01,29161410,甲基丙烯酸甲酯,英國,進口總值(含復進口),0,6
2021-01,29161410,甲基丙烯酸甲酯,香港,出口總值(含復出口),10,296
2021-01,29161410,甲基丙烯酸甲酯,泰國,出口總值(含復出口),50,30400
2021-01,29161410,甲基丙烯酸甲酯,秘魯,出口總值(含復出口),103,60800
2021-01,29161410,甲基丙烯酸甲酯,馬來西亞,出口總值(含復出口),337,200000
2021-01,29161410,甲基丙烯酸甲酯,荷蘭,進口總值(含復進口),1,2
2021-01,29161410,甲基丙烯酸甲酯,菲律賓,出口總值(含復出口),456,274950
2021-01,29161410,甲基丙烯酸甲酯,越南,出口總值(含復出口),515,335810
2021-01,29161410,甲基丙烯酸甲酯,新加坡,進口總值(含復進口),3475,2072053
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,中國大陸,出口總值(含復出口),1738,1253000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,巴西,出口總值(含復出口),27,17000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,日本,進口總值(含復進口),178,112000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,印度,出口總值(含復出口),240,177000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,阿根廷,出口總值(含復出口),100,103000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,阿曼,出口總值(含復出口),86,84000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,美國,進口總值(含復進口),0,0
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,美國,出口總值(含復出口),337,316000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,埃及,出口總值(含復出口),57,41000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,馬來西亞,出口總值(含復出口),110,80000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,斯里蘭卡,出口總值(含復出口),52,36000
2021-01,29173300,鄰苯二甲酸二壬酯或二癸酯,菲律賓,出口總值(含復出口),276,193000
