Date,HScode,Name,Country,Type,Value,Weight
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,進口,1238,20866.54
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中國大陸,出口,13,12.086
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,中華民國,進口,0,0.15
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,巴西,進口,186,500
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,進口,21,83.43
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,日本,出口,10,19.95
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,印尼,進口,19,78
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,法國,進口,30,63
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,南韓,進口,1,0.05
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,美國,進口,1617,6174.709
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,英國,進口,18,62.04
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,泰國,出口,20,36.8
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,馬來西亞,進口,11,40
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,菲律賓,出口,35,65.9
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,進口,13,51
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,越南,出口,74,131.075
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,德國,進口,0,0.001
2023-01,2507,高嶺土及其他高嶺土質黏土，不論已否煅燒,澳大利亞,進口,70,236
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,中國大陸,進口,312,304.85
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,日本,進口,1963,27150
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,日本,出口,0,0.6
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,北馬里亞納群島,出口,64,1000
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,印尼,進口,2393,41070
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,印度,出口,8,0.92
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,其他國家,出口,0,0.21
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,法國,進口,42,63
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,南韓,進口,90,90.05
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,南韓,出口,0,0.3
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,美國,出口,3869,65120
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,香港,出口,1651,32000
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,泰國,進口,2753,46800
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,馬來西亞,進口,32,200.4
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,馬來西亞,出口,6,4.1
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,荷蘭,進口,24,24
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,菲律賓,出口,11,10.5
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,越南,進口,3778,62818.39
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,墨西哥,進口,96,181.436
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,澳大利亞,進口,14,21
2023-01,2523,卜特蘭水泥、鋁質水泥、熔渣水泥、過硫酸水泥及其他類似之水硬性水泥，不論是否著色或呈熔滓狀,關島,出口,713,11000
2023-01,2808,硝酸；磺硝酸,中國大陸,進口,64,80.2
2023-01,2808,硝酸；磺硝酸,中國大陸,出口,141,65.575
2023-01,2808,硝酸；磺硝酸,中華民國,進口,0,0.072
2023-01,2808,硝酸；磺硝酸,日本,進口,51,40.013
2023-01,2808,硝酸；磺硝酸,比利時,進口,0,0.003
2023-01,2808,硝酸；磺硝酸,加拿大,進口,0,0.001
2023-01,2808,硝酸；磺硝酸,法國,進口,4,0.4
2023-01,2808,硝酸；磺硝酸,南韓,進口,182,301.84
2023-01,2808,硝酸；磺硝酸,美國,進口,8,0.534
2023-01,2808,硝酸；磺硝酸,美國,出口,40,29
2023-01,2808,硝酸；磺硝酸,馬來西亞,出口,20,11.08
2023-01,2808,硝酸；磺硝酸,菲律賓,出口,34,42.75
2023-01,2808,硝酸；磺硝酸,新加坡,進口,84,17.34
2023-01,2808,硝酸；磺硝酸,新加坡,出口,61,41.6
2023-01,2808,硝酸；磺硝酸,德國,進口,20,1.836
2023-01,2814,無水氨或氨水溶液,中國大陸,進口,2859,3745.4
2023-01,2814,無水氨或氨水溶液,中國大陸,出口,73,34.991
2023-01,2814,無水氨或氨水溶液,中華民國,進口,2,0.903
